piece,set_ID
31,9247: 
1219,9321: 
1514,9763: 
More,9798: 
More,9833: 
,9840: 
1,9841: 
1,9842: 
1,9843: 
1,9844: 
1,9845: 
1,9846: 
More,9847: 
More,10106: 
965,10173: 
1068,10174: 
1212,10175: 
869,10176: 
1197,10177: 
670,10204: 
,66116: 
,66131: 
,66142: 
,66145: 
,66146: 
,66147: 
,66148: 
,66150: 
171,66151: 
,66156: 
,66157: 
,66158: 
,66166: 
,66167: 
,66168: 
,66169: 
,66170: 
,66179: 
,66181: 
,66184: 
,66200: 
,66213: 
,66214: 
,66218: 
,66219: 
,66221: 
,66248: 
,66266: 
,253257: 
,850150: 
,850373: 
,850374: 
,850376: 
,850377: 
,851538: 
,851592: 
,851683: 
,851683: 
,851730: 
,851731: 
,851734: 
,851735: 
,851747: 
,851847: 
,851861: 
,852023: 
,4193356: 
,4227885: 
,4227952: 
,4250341: 
,4267641: 
,4269242: 
,4269244: 
,4270767: 
,4271021: 
,4274291: 
,4287988: 
,4293136: 
,4293150: 
,4293263: 
,4293771: 
,4293811: 
,4293816: 
,4294114: 
,4294192: 
,4294199: 
,4294369: 
,4294375: 
,4294376: 
,4294895: 
,4296537: 
,4296984: 
,4297431: 
,4297730: 
,4299934: 
,4329942: 
,4329943: 
,4490471: 
,4493747: 
,4493750: 
,4493753: 
,4493754: 
,4493755: 
,4493756: 
,4493777: 
,4493780: 
,4493781: 
,4493784: 
,4493785: 
,4493786: 
,4493787: 
,4493792: 
,4493793: 
,4494410: 
,4494685: 
,4494686: 
,4494709: 
,4494983: 
650,4495173: 
,4497152: 
,4497153: 
,4499344: 
,4499347: 
,4499351: 
,4499355: 
,4499357: 
,4499358: 
,4499385: 
,4499386: 
,4499389: 
,4499395: 
,4499396: 
,4499397: 
,4499563: 
,4499565: 
,4499574: 
,4499980: 
,4500744: 
,4505914: 
,4505946: 
,4505957: 
,4505958: 
,4507040: 
,4507041: 
,4507042: 
,4585502: 
,
,
More,
More,
More,
More,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
More,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
