name,price,set_ID,rating
Shades Unikitty,"14,$3.99, 1.99€ | ,28.5c, 14.2c,Foil pack,Retail,USA: Aug 18, UK/EU: Jun 18,Normal",41775: ,5.0
Dalmatian Puppycorn,"14,$3.99 ,28.5c,Foil pack,Retail,Normal",41775: ,5.0
Dessert Unikitty,"14,$3.99 ,28.5c,Foil pack,Retail,Normal",41775: ,5.0
Camouflage Unikitty,"14,$3.99 ,28.5c,Foil pack,Retail,Normal",41775: ,5.0
Alien Puppycorn,"14,$3.99 ,28.5c,Foil pack,Retail,Normal",41775: ,5.0
Sleepy Unikitty,"15,$3.99 ,26.6c,Foil pack,Retail,Normal",41775: ,5.0
Queasy Unikitty,"15,$3.99 ,26.6c,Foil pack,Retail,Normal",41775: ,5.0
Dessert Puppycorn,"15,$3.99 ,26.6c,Foil pack,Retail,Normal",41775: ,3.5
Unikitty! blind bags series 1 - Complete,,41775: ,3.5
Unikitty! blind bags series 1 - Sealed Box,,41775: ,3.5
Dozer Compactor,"$19.99, 14.99€ | ,11.7c, 8.8c,Box,Retail,USA: Nov 17, UK/EU: Dec 17,Normal",42071: ,3.5
WHACK!,"$19.99, 19.99€ | ,14.8c, 14.8c,Box,Retail,USA: Nov 17, UK/EU: Dec 17,Normal",42072: ,3.5
BASH!,"$19.99, 19.99€ | ,14.4c, 14.4c,Box,Retail,USA: Nov 17, UK/EU: Dec 17,Normal",42073: ,3.5
Racing Yacht,"$39.99, 29.99€ | ,12.1c, 9.1c,USA: Nov 17, UK/EU: Dec 17,Normal",42074: ,3.5
First Responder,"$49.99, 39.99€ | ,9.7c, 7.8c,Box,USA: Jan 18, UK/EU: Dec 17,Normal",42075: ,3.5
Hovercraft,"$89.99, 69.99€ | ,8.8c, 6.9c,Box,USA: Jan 18, UK/EU: Dec 17,Normal",42076: ,3.5
Rally Car,"$109.99, 99.99€ | ,10.9c, 9.9c,USA: Jan 18, UK/EU: Dec 17,Normal",42077: ,3.5
Mack Anthem,"$179.99, 149.99€ | ,6.9c, 5.8c,Box,Retail,USA: Jan 18, UK/EU: Jan 18,Normal",42078: ,3.5
Heavy Duty Forklift,"$69.99, 49.99€ | ,11.8c, 8.4c,Box,Retail,USA: Aug 18, UK/EU: Aug 18,Normal",42079: ,3.5
Forest Harvester,"$149.99, 129.99€ | ,15.0c, 13.0c,Box,Retail,USA: Aug 18, UK/EU: Aug 18,Normal",42080: ,3.5
Volvo Concept Wheel Loader ZEUX,"$139.99, 119.99€ | ,12.0c, 10.3c,Box,Retail,USA: Aug 18, UK/EU: Aug 18,Normal",42081: ,3.5
Rough Terrain Crane,"$299.99, 229.99€ | ,7.4c, 5.7c,Box,Retail,USA: Aug 18, UK/EU: Aug 18,Normal",42082: ,3.5
