name,price,set_ID,rating
Storage Container,,1618: ,4.0
Storage Container,,1619: ,4.0
DUPLO Combination Pack,,1926: ,4.0
Basic Set with Storage Case,,1963: ,4.0
Oval Rattle,,2014: ,4.0
Squirrel Rattle,,2050: ,4.0
Spin-A-Coaster,,2051: ,4.0
Clown Shape Sorter,,2052: ,4.0
Rocking Horse Push-Along,,2057: ,4.0
Activity and Bath Toy,,2059: ,4.9
DUPLO Family,,2750: ,4.9
Bedroom,,2752: ,4.9
Bathroom,,2754: ,4.9
Kitchen,"20,$15.00 ,75.0c,Normal",2756: ,4.9
Living Room,,2758: ,4.9
House Supplementary Set,,2760: ,4.9
Play House,"64,$69.00 ,107.8c,Normal",2770: ,4.9
Motor Boat with Walter Walrus,"13,$5.25 ,40.4c,Normal",3633: ,4.9
Mike Monkey and his Taxi,"10,$6.55 ,65.5c,Normal",3644: ,4.9
Merry-Go-Round with Ticket Booth,"42,$17.75 ,42.3c,Normal",3668: ,4.9
Flour Mill and Shop,"73,$26.75 ,36.6c,Normal",3679: ,4.9
Outdoor Cafe with Bonnie Bunny,"6,$2.25 ,37.5c,Normal",3718: ,4.9
Patricia Piglet at her Bakery,"30,$3.35 ,11.2c,Normal",3796: ,4.9
Off-Road 4 x 4,,5510: ,4.9
Formula 1 Racer,,5540: ,4.9
Highway Rig,,5580: ,4.9
Siege Cart,"54,$3.50 ,6.5c,Box,Retail,Normal",6012: ,4.9
Maiden's Cart,"43,$5.50 ,12.8c,Box,Retail,Normal",6023: ,4.9
Armor Shop,,6041: ,4.9
Guarded Inn,"230,$19.75 ,8.6c,Box,Retail,Normal",6067: ,4.9
Black Falcon's Fortress,"430,$35.00 ,8.1c,Box,Retail,Normal",6074: ,4.9
Town Mini-Figures,"32,$5.50 ,17.2c,Box,Retail,Normal",6301: ,4.9
"Road Plates, Junction","2,$5.75 ,287.5c,Shrink-wrapped,Retail,Normal",6310: ,4.9
"Road Plates, Curved","2,$5.75 ,287.5c,Shrink-wrapped,Retail,Normal",6311: ,4.9
"Road Plates, Straight","2,$5.75 ,287.5c,Shrink-wrapped,Retail,Normal",6312: ,4.7
"Road Plates, Cross","2,$5.75 ,287.5c,Shrink-wrapped,Retail,Normal",6313: ,4.7
Horse Trailer,"141,$12.75 ,9.0c,Box,Retail,Normal",6359: ,4.7
Weekend Cottage,"113,$12.75 ,11.3c,Box,Retail,Normal",6360: ,4.7
Mobile Crane,"163,$12.75 ,7.8c,Box,Retail,Normal",6361: ,4.7
Shell Service Station,"291,$25.50 ,8.8c,Box,Retail,Normal",6378: ,4.7
Riding Stable,"275,$26.00 ,9.5c,Box,Retail,Normal",6379: ,4.7
Police Command Base,,6386: ,4.7
Mobile Police Truck,,6450: ,4.7
Hook and Ladder Truck,"118,$20.00 ,16.9c,Box,Retail,Normal",6480: ,4.7
Fire Chief's Car,,6612: ,4.7
Telephone Booth,,6613: ,4.7
Stock Car,,6634: ,4.7
Bulldozer,,6658: ,4.7
TV Camera Crew,,6659: ,4.7
Mobile Command Unit,,6676: ,4.7
Motocross Racing,,6677: ,4.7
RV with Speedboat,,6698: ,4.7
Space Mini-Figures,"56,$5.00 ,8.9c,Box,Retail,Normal",6702: ,4.7
Sonic Robot,,6750: ,4.7
XT Starship,,6780: ,4.7
Sonar Transmitting Cruiser,"363,$50.00 ,13.8c,Box,Retail,Normal",6783: ,4.7
Space Probe,,6802: ,4.7
Starfire I,,6820: ,4.7
Cosmic Charger,,6845: ,4.7
Moon Rover,,6874: ,4.5
Modular Space Transport,,6892: ,4.5
Mobile Recovery Vehicle,,6926: ,4.5
Alien Moon Stalker,,6940: ,4.5
Cosmic Fleet Voyager,,6985: ,4.5
Shell Tanker Wagon,,7813: ,4.5
Container Crane Depot,,7823: ,4.5
Car Transport Depot,,7839: ,4.5
Universal Set,,8035: ,4.5
Universal Motor Set,"191,$34.99 ,18.3c,Box,Retail,Normal",8055: ,4.5
Snow Scooter,,8620: ,4.5
Polar Copter,,8640: ,4.5
Arctic Rescue Unit,,8660: ,4.5
Arctic Rescue Base,,8680: ,4.5
Go-Kart,"281,$25.00 ,8.9c,Box,Retail,Normal",8842: ,4.5
Tractor,,8849: ,4.5
Play and Build Centre,,9006: ,4.5
Building plates,,9060: ,4.5
Duplo furniture,,9150: ,4.5
Duplo family,,9151: ,4.5
Town Environment,,9356: ,4.5
Roadplates and Scenery,,9360: ,4.5
