name,price,set_ID,rating
Mountain Rescue,"$6.00 ,8.8c,Box,Retail - limited,Normal",6487: ,4.0
Seaside Holiday Cottage,"86,$13.25 ,15.4c,Box,Retail,Normal",6489: ,4.0
Amazon Crossing,"116,$15.00 ,12.9c,Box,Retail,Normal",6490: ,4.0
Time Tunnelator,"$10.00 ,12.3c,Box,Retail,Normal",6495: ,4.0
Whirling Time Warper,"$22.00 ,14.5c,Box,Retail,Normal",6496: ,4.0
Twisted Time Train,"$38.50 ,12.8c,Box,Retail,Normal",6497: ,4.0
Time Tunnelator,"81,$10.00 ,12.3c,Box,Retail - limited,Normal",6499: ,4.0
Fun Fair,"193,$27.50 ,14.2c,Box,Retail,Normal",6547: ,4.0
Octan Gas Station,"$24.00 ,19.2c,Box,Retail,Normal",6548: ,4.0
Roadblock Runners,"183,$30.00 ,16.4c,Box,Retail,Normal",6549: ,4.0
Outback Racer,"$4.00 ,8.2c,Box,Retail,Normal",6550: ,4.0
Crisis News Crew,"136,$12.00 ,8.8c,Box,Retail - limited,Normal",6553: ,4.0
Blaze Brigade,"$44.00 ,17.3c,Box,Retail,Normal",6554: ,4.0
Sea Hunter,"$4.50 ,15.0c,Box,Retail,Normal",6555: ,4.0
Scuba Squad,"$8.75 ,11.4c,Box,Retail,Normal",6556: ,4.0
Treasure Hunters,"150,$22.00 ,14.7c,Box,Retail - limited,Normal",6557: ,4.0
Shark Cage Cove,"$30.00 ,16.0c,Box,Retail,Normal",6558: ,4.0
Deep Sea Bounty,"$44.00 ,12.6c,Box,Retail,Normal",6559: ,4.5
Diving Expedition Explorer,"$79.00 ,16.8c,Box,Retail,Normal",6560: ,4.5
Recycle Truck,"$7.25 ,20.7c,Box,Retail,Normal",6564: ,4.5
Construction Crew,"$16.50 ,21.2c,Box,Retail,Normal",6565: ,4.5
Bank,"$15.00 ,15.2c,Box,Retail,Normal",6566: ,4.5
Shark Attack,"58,$10.00 ,17.2c,Box,Retail - limited,Normal",6599: ,4.5
Frontier Patrol,"$6.00 ,20.0c,Box,Retail,Normal",6706: ,4.5
Tribal Chief,"$4.00 ,25.0c,Box,Retail,Normal",6709: ,4.5
Raindance Ridge,"$8.00 ,10.8c,Box,Retail,Normal",6718: ,4.5
Chief's Tepee,"$20.00 ,14.9c,Box,Retail,Normal",6746: ,4.5
Boulder Cliff Canyon,"$40.00 ,15.6c,Box,Retail - limited,Normal",6748: ,4.5
Rapid River Village,"$60.00 ,17.0c,Box,Retail,Normal",6766: ,4.5
Bandit with Gun,"$2.00 ,9.5c,Box,Retail,Normal",6790: ,4.5
Bandit's Wheelgun,"21,$2.00 ,9.5c,Polybag,Retail - limited,Normal",6791: ,4.5
Showdown Canyon,"$10.00 ,13.3c,Box,Retail,Normal",6799: ,4.5
Cyber Blaster,,6800: ,4.5
Cyber Blaster,"20,$2.00 ,10.0c,Polybag,Retail - limited,Normal",6816: ,4.5
Cyborg Scout,"$3.00 ,8.3c,Box,Retail,Normal",6818: ,4.5
Radon Rover,"$6.00 ,11.3c,Box,Retail,Normal",6829: ,4.5
V-Wing Fighter,"$4.00 ,10.0c,Box,Retail,Normal",6836: ,4.5
Cyber Saucer,"$22.00 ,19.3c,Box,Retail,Normal",6900: ,4.5
Warp Wing Fighter,"$30.00 ,12.7c,Box,Retail,Normal",6915: ,4.5
Alien Avenger,"$60.00 ,16.3c,Box,Retail,Normal",6975: ,4.5
Interstellar Starfighter,"$80.00 ,27.4c,Box,Retail,Normal",6979: ,4.5
Cyber Saucer,"$20.00 ,17.5c,Box,Retail - limited,Normal",6999: ,4.5
Bungee Blaster,"$7.00 ,11.1c,Box,Retail,Normal",8205: ,4.0
Gyro Copter,"$8.00 ,7.5c,Box,Retail,Normal",8215: ,4.0
Turbo 1,"$10.00 ,10.3c,Box,Retail,Normal",8216: ,4.0
VTOL,,8222: ,4.0
Tread Trekker,"$22.00 ,11.9c,Box,Retail,Normal",8229: ,4.0
